date,base_currency,quote_currency,rate
2025-02-14,EUR,USD,0.8457789644
2025-02-17,EUR,EUR,1.0000000000
2025-02-17,EUR,GBP,1.1478637547
2025-02-17,EUR,USD,0.8431402987
2025-02-18,EUR,EUR,1.0000000000
2025-02-18,EUR,GBP,1.1416650731
2025-02-18,EUR,USD,0.8424283418
2025-02-19,EUR,EUR,1.0000000000
2025-02-19,EUR,GBP,1.1496289864
2025-02-19,EUR,USD,0.8441814534
2025-02-20,EUR,EUR,1.0000000000
2025-02-20,EUR,GBP,1.1470577576
2025-02-20,EUR,USD,0.8433269568
2025-02-21,EUR,EUR,1.0000000000
2025-02-21,EUR,GBP,1.1411239536
2025-02-21,EUR,USD,0.8495887835
2025-02-24,EUR,EUR,1.0000000000
2025-02-24,EUR,GBP,1.1419438861
2025-02-24,EUR,USD,0.8510404737
2025-02-25,EUR,EUR,1.0000000000
2025-02-25,EUR,GBP,1.1444296344
2025-02-25,EUR,USD,0.8569381027
2025-02-26,EUR,EUR,1.0000000000
2025-02-26,EUR,GBP,1.1337154610
2025-02-26,EUR,USD,0.8600623613
2025-02-27,EUR,EUR,1.0000000000
2025-02-27,EUR,GBP,1.1319769064
2025-02-27,EUR,USD,0.8564264378
2025-02-28,EUR,EUR,1.0000000000
2025-02-28,EUR,GBP,1.1354216721
2025-02-28,EUR,USD,0.8553800257
2025-03-03,EUR,EUR,1.0000000000
2025-03-03,EUR,GBP,1.1436608688
2025-03-03,EUR,USD,0.8477221294
2025-03-04,EUR,EUR,1.0000000000
2025-03-04,EUR,GBP,1.1427603129
2025-03-04,EUR,USD,0.8494169314
2025-03-05,EUR,EUR,1.0000000000
2025-03-05,EUR,GBP,1.1413378205
2025-03-05,EUR,USD,0.8443439551
2025-03-06,EUR,EUR,1.0000000000
2025-03-06,EUR,GBP,1.1376677354
2025-03-06,EUR,USD,0.8490295980
2025-03-07,EUR,EUR,1.0000000000
2025-03-07,EUR,GBP,1.1335984340
2025-03-07,EUR,USD,0.8480452194
2025-03-10,EUR,EUR,1.0000000000
2025-03-10,EUR,GBP,1.1375340448
2025-03-10,EUR,USD,0.8442243089
2025-03-11,EUR,EUR,1.0000000000
2025-03-11,EUR,GBP,1.1417627955
2025-03-11,EUR,USD,0.8392339009
2025-03-12,EUR,EUR,1.0000000000
2025-03-12,EUR,GBP,1.1499796457
2025-03-12,EUR,USD,0.8331746190
2025-03-13,EUR,EUR,1.0000000000
2025-03-13,EUR,GBP,1.1485367065
2025-03-13,EUR,USD,0.8299095940
2025-03-14,EUR,EUR,1.0000000000
2025-03-14,EUR,GBP,1.1507735358
2025-03-14,EUR,USD,0.8263502676
2025-03-17,EUR,EUR,1.0000000000
2025-03-17,EUR,GBP,1.1441173172
2025-03-17,EUR,USD,0.8337913675
2025-03-18,EUR,EUR,1.0000000000
2025-03-18,EUR,GBP,1.1450183206
2025-03-18,EUR,USD,0.8267050607
2025-03-19,EUR,EUR,1.0000000000
2025-03-19,EUR,GBP,1.1465527942
2025-03-19,EUR,USD,0.8218070896
2025-03-20,EUR,EUR,1.0000000000
2025-03-20,EUR,GBP,1.1385601147
2025-03-20,EUR,USD,0.8219768676
2025-03-21,EUR,EUR,1.0000000000
2025-03-21,EUR,GBP,1.1412687476
2025-03-21,EUR,USD,0.8178453754
2025-03-24,EUR,EUR,1.0000000000
2025-03-24,EUR,GBP,1.1363656726
2025-03-24,EUR,USD,0.8182272180
2025-03-25,EUR,EUR,1.0000000000
2025-03-25,EUR,GBP,1.1250294756
2025-03-25,EUR,USD,0.8228425437
2025-03-26,EUR,EUR,1.0000000000
2025-03-26,EUR,GBP,1.1195164598
2025-03-26,EUR,USD,0.8244789774
2025-03-27,EUR,EUR,1.0000000000
2025-03-27,EUR,GBP,1.1151902072
2025-03-27,EUR,USD,0.8247733243
2025-03-28,EUR,EUR,1.0000000000
2025-03-28,EUR,GBP,1.1111613901
2025-03-28,EUR,USD,0.8276243389
2025-03-31,EUR,EUR,1.0000000000
2025-03-31,EUR,GBP,1.1073809341
2025-03-31,EUR,USD,0.8298071514
2025-04-01,EUR,EUR,1.0000000000
2025-04-01,EUR,GBP,1.0981650921
2025-04-01,EUR,USD,0.8307546966
2025-04-02,EUR,EUR,1.0000000000
2025-04-02,EUR,GBP,1.0942639404
2025-04-02,EUR,USD,0.8340274061
2025-04-03,EUR,EUR,1.0000000000
2025-04-03,EUR,GBP,1.0886302100
2025-04-03,EUR,USD,0.8386204849
2025-04-04,EUR,EUR,1.0000000000
2025-04-04,EUR,GBP,1.0839721862
2025-04-04,EUR,USD,0.8420420236
2025-04-07,EUR,EUR,1.0000000000
2025-04-07,EUR,GBP,1.0892241899
2025-04-07,EUR,USD,0.8433271080
2025-04-08,EUR,EUR,1.0000000000
2025-04-08,EUR,GBP,1.0932953526
2025-04-08,EUR,USD,0.8415462786
2025-04-09,EUR,EUR,1.0000000000
2025-04-09,EUR,GBP,1.0894759288
2025-04-09,EUR,USD,0.8390738162
2025-04-10,EUR,EUR,1.0000000000
2025-04-10,EUR,GBP,1.0837773193
2025-04-10,EUR,USD,0.8388010005
2025-04-11,EUR,EUR,1.0000000000
2025-04-11,EUR,GBP,1.0872771661
2025-04-11,EUR,USD,0.8390846370
2025-04-14,EUR,EUR,1.0000000000
2025-04-14,EUR,GBP,1.0861992019
2025-04-14,EUR,USD,0.8396889342
2025-04-15,EUR,EUR,1.0000000000
2025-04-15,EUR,GBP,1.0867312218
2025-04-15,EUR,USD,0.8436581402
2025-04-16,EUR,EUR,1.0000000000
2025-04-16,EUR,GBP,1.0903813969
2025-04-16,EUR,USD,0.8442084233
2025-04-17,EUR,EUR,1.0000000000
2025-04-17,EUR,GBP,1.0859634247
2025-04-17,EUR,USD,0.8485484535
2025-04-18,EUR,EUR,1.0000000000
2025-04-18,EUR,GBP,1.0918453454
2025-04-18,EUR,USD,0.8443639618
2025-04-21,EUR,EUR,1.0000000000
2025-04-21,EUR,GBP,1.0899803082
2025-04-21,EUR,USD,0.8445918972
2025-04-22,EUR,EUR,1.0000000000
2025-04-22,EUR,GBP,1.0862574873
2025-04-22,EUR,USD,0.8514345861
2025-04-23,EUR,EUR,1.0000000000
2025-04-23,EUR,GBP,1.0844796852
2025-04-23,EUR,USD,0.8556804586
2025-04-24,EUR,EUR,1.0000000000
2025-04-24,EUR,GBP,1.0816913476
2025-04-24,EUR,USD,0.8585497800
2025-04-25,EUR,EUR,1.0000000000
2025-04-25,EUR,GBP,1.0912354023
2025-04-25,EUR,USD,0.8550348502
2025-04-28,EUR,EUR,1.0000000000
2025-04-28,EUR,GBP,1.0893053697
2025-04-28,EUR,USD,0.8520207175
2025-04-29,EUR,EUR,1.0000000000
2025-04-29,EUR,GBP,1.0905000888
2025-04-29,EUR,USD,0.8546046228
2025-04-30,EUR,EUR,1.0000000000
2025-04-30,EUR,GBP,1.0783242866
2025-04-30,EUR,USD,0.8600848602
2025-05-01,EUR,EUR,1.0000000000
2025-05-01,EUR,GBP,1.0812661462
2025-05-01,EUR,USD,0.8640614240
2025-05-02,EUR,EUR,1.0000000000
2025-05-02,EUR,GBP,1.0736330510
2025-05-02,EUR,USD,0.8660424648
2025-05-05,EUR,EUR,1.0000000000
2025-05-05,EUR,GBP,1.0733266472
2025-05-05,EUR,USD,0.8758738135
2025-05-06,EUR,EUR,1.0000000000
2025-05-06,EUR,GBP,1.0675939576
2025-05-06,EUR,USD,0.8757826845
2025-05-07,EUR,EUR,1.0000000000
2025-05-07,EUR,GBP,1.0719800174
2025-05-07,EUR,USD,0.8769990310
2025-05-08,EUR,EUR,1.0000000000
2025-05-08,EUR,GBP,1.0675089483
2025-05-08,EUR,USD,0.8850051249
2025-05-09,EUR,EUR,1.0000000000
2025-05-09,EUR,GBP,1.0726742807
2025-05-09,EUR,USD,0.8840912068
2025-05-12,EUR,EUR,1.0000000000
2025-05-12,EUR,GBP,1.0777291094
2025-05-12,EUR,USD,0.8809253795
2025-05-13,EUR,EUR,1.0000000000
2025-05-13,EUR,GBP,1.0681838412
2025-05-13,EUR,USD,0.8861268966
2025-05-14,EUR,EUR,1.0000000000
2025-05-14,EUR,GBP,1.0629630797
2025-05-14,EUR,USD,0.8898920130
2025-05-15,EUR,EUR,1.0000000000
2025-05-15,EUR,GBP,1.0652469280
2025-05-15,EUR,USD,0.8937381671
2025-05-16,EUR,EUR,1.0000000000
2025-05-16,EUR,GBP,1.0618011180
2025-05-16,EUR,USD,0.8963743050
2025-05-19,EUR,EUR,1.0000000000
2025-05-19,EUR,GBP,1.0720046662
2025-05-19,EUR,USD,0.8883051401
2025-05-20,EUR,EUR,1.0000000000
2025-05-20,EUR,GBP,1.0740137431
2025-05-20,EUR,USD,0.8869720865
2025-05-21,EUR,EUR,1.0000000000
2025-05-21,EUR,GBP,1.0774402963
2025-05-21,EUR,USD,0.8808530226
2025-05-22,EUR,EUR,1.0000000000
2025-05-22,EUR,GBP,1.0792774273
2025-05-22,EUR,USD,0.8792140294
2025-05-23,EUR,EUR,1.0000000000
2025-05-23,EUR,GBP,1.0775602573
2025-05-23,EUR,USD,0.8746952040
2025-05-26,EUR,EUR,1.0000000000
2025-05-26,EUR,GBP,1.0779551494
2025-05-26,EUR,USD,0.8750313421
2025-05-27,EUR,EUR,1.0000000000
2025-05-27,EUR,GBP,1.0741020802
2025-05-27,EUR,USD,0.8755954376
2025-05-28,EUR,EUR,1.0000000000
2025-05-28,EUR,GBP,1.0710908623
2025-05-28,EUR,USD,0.8753805873
2025-05-29,EUR,EUR,1.0000000000
2025-05-29,EUR,GBP,1.0756955884
2025-05-29,EUR,USD,0.8689209313
2025-05-30,EUR,EUR,1.0000000000
2025-05-30,EUR,GBP,1.0820323887
2025-05-30,EUR,USD,0.8660649209
2025-06-02,EUR,EUR,1.0000000000
2025-06-02,EUR,GBP,1.0774629269
2025-06-02,EUR,USD,0.8679096932
2025-06-03,EUR,EUR,1.0000000000
2025-06-03,EUR,GBP,1.0729165166
2025-06-03,EUR,USD,0.8749125718
2025-06-04,EUR,EUR,1.0000000000
2025-06-04,EUR,GBP,1.0756838465
2025-06-04,EUR,USD,0.8655623262
2025-06-05,EUR,EUR,1.0000000000
2025-06-05,EUR,GBP,1.0811443008
2025-06-05,EUR,USD,0.8625869815
2025-06-06,EUR,EUR,1.0000000000
2025-06-06,EUR,GBP,1.0816530165
2025-06-06,EUR,USD,0.8605172654
2025-06-09,EUR,EUR,1.0000000000
2025-06-09,EUR,GBP,1.0839165092
2025-06-09,EUR,USD,0.8565626691
2025-06-10,EUR,EUR,1.0000000000
2025-06-10,EUR,GBP,1.0920332245
2025-06-10,EUR,USD,0.8482077311
2025-06-11,EUR,EUR,1.0000000000
2025-06-11,EUR,GBP,1.1015215038
2025-06-11,EUR,USD,0.8442174298
2025-06-12,EUR,EUR,1.0000000000
2025-06-12,EUR,GBP,1.1001492041
2025-06-12,EUR,USD,0.8416902246
2025-06-13,EUR,EUR,1.0000000000
2025-06-13,EUR,GBP,1.0909177907
2025-06-13,EUR,USD,0.8504128182
2025-06-16,EUR,EUR,1.0000000000
2025-06-16,EUR,GBP,1.0882761083
2025-06-16,EUR,USD,0.8636503114
2025-06-17,EUR,EUR,1.0000000000
2025-06-17,EUR,GBP,1.0960514756
2025-06-17,EUR,USD,0.8564752200
2025-06-18,EUR,EUR,1.0000000000
2025-06-18,EUR,GBP,1.0995013316
2025-06-18,EUR,USD,0.8564340585
2025-06-19,EUR,EUR,1.0000000000
2025-06-19,EUR,GBP,1.1001103167
2025-06-19,EUR,USD,0.8600499891
2025-06-20,EUR,EUR,1.0000000000
2025-06-20,EUR,GBP,1.1010678047
2025-06-20,EUR,USD,0.8577206498
2025-06-23,EUR,EUR,1.0000000000
2025-06-23,EUR,GBP,1.1107496257
2025-06-23,EUR,USD,0.8496309216
2025-06-24,EUR,EUR,1.0000000000
2025-06-24,EUR,GBP,1.1081128186
2025-06-24,EUR,USD,0.8553277873
2025-06-25,EUR,EUR,1.0000000000
2025-06-25,EUR,GBP,1.1079871898
2025-06-25,EUR,USD,0.8572237986
2025-06-26,EUR,EUR,1.0000000000
2025-06-26,EUR,GBP,1.1097101773
2025-06-26,EUR,USD,0.8562073311
2025-06-27,EUR,EUR,1.0000000000
2025-06-27,EUR,GBP,1.1135142260
2025-06-27,EUR,USD,0.8540479942
2025-06-30,EUR,EUR,1.0000000000
2025-06-30,EUR,GBP,1.1208111406
2025-06-30,EUR,USD,0.8517145973
2025-07-01,EUR,EUR,1.0000000000
2025-07-01,EUR,GBP,1.1176107694
2025-07-01,EUR,USD,0.8575666615
2025-07-02,EUR,EUR,1.0000000000
2025-07-02,EUR,GBP,1.1153802905
2025-07-02,EUR,USD,0.8602078336
2025-07-03,EUR,EUR,1.0000000000
2025-07-03,EUR,GBP,1.1126412911
2025-07-03,EUR,USD,0.8592807341
2025-07-04,EUR,EUR,1.0000000000
2025-07-04,EUR,GBP,1.1151665769
2025-07-04,EUR,USD,0.8520234745
2025-07-07,EUR,EUR,1.0000000000
2025-07-07,EUR,GBP,1.1097421096
2025-07-07,EUR,USD,0.8554970514
2025-07-08,EUR,EUR,1.0000000000
2025-07-08,EUR,GBP,1.1040281689
2025-07-08,EUR,USD,0.8603326268
2025-07-09,EUR,EUR,1.0000000000
2025-07-09,EUR,GBP,1.1096459768
2025-07-09,EUR,USD,0.8583229148
2025-07-10,EUR,EUR,1.0000000000
2025-07-10,EUR,GBP,1.1073200413
2025-07-10,EUR,USD,0.8584599482
2025-07-11,EUR,EUR,1.0000000000
2025-07-11,EUR,GBP,1.1056854842
2025-07-11,EUR,USD,0.8558334259
2025-07-14,EUR,EUR,1.0000000000
2025-07-14,EUR,GBP,1.1007426250
2025-07-14,EUR,USD,0.8626964821
2025-07-15,EUR,EUR,1.0000000000
2025-07-15,EUR,GBP,1.0965300026
2025-07-15,EUR,USD,0.8664874528
2025-07-16,EUR,EUR,1.0000000000
2025-07-16,EUR,GBP,1.0963029352
2025-07-16,EUR,USD,0.8681263054
2025-07-17,EUR,EUR,1.0000000000
2025-07-17,EUR,GBP,1.0916805870
2025-07-17,EUR,USD,0.8735037278
2025-07-18,EUR,EUR,1.0000000000
2025-07-18,EUR,GBP,1.0829711463
2025-07-18,EUR,USD,0.8795046594
2025-07-21,EUR,EUR,1.0000000000
2025-07-21,EUR,GBP,1.0791540817
2025-07-21,EUR,USD,0.8822210874
2025-07-22,EUR,EUR,1.0000000000
2025-07-22,EUR,GBP,1.0795898129
2025-07-22,EUR,USD,0.8813717448
2025-07-23,EUR,EUR,1.0000000000
2025-07-23,EUR,GBP,1.0807787480
2025-07-23,EUR,USD,0.8846797493
2025-07-24,EUR,EUR,1.0000000000
2025-07-24,EUR,GBP,1.0733495999
2025-07-24,EUR,USD,0.8857772008
2025-07-25,EUR,EUR,1.0000000000
2025-07-25,EUR,GBP,1.0728015399
2025-07-25,EUR,USD,0.8910825062
2025-07-28,EUR,EUR,1.0000000000
2025-07-28,EUR,GBP,1.0673778623
2025-07-28,EUR,USD,0.8986624046
2025-07-29,EUR,EUR,1.0000000000
2025-07-29,EUR,GBP,1.0651559339
2025-07-29,EUR,USD,0.9084885172
2025-07-30,EUR,EUR,1.0000000000
2025-07-30,EUR,GBP,1.0616521970
2025-07-30,EUR,USD,0.9091864458
2025-07-31,EUR,EUR,1.0000000000
2025-07-31,EUR,GBP,1.0599717113
2025-07-31,EUR,USD,0.9091382532
2025-08-01,EUR,EUR,1.0000000000
2025-08-01,EUR,GBP,1.0570255328
2025-08-01,EUR,USD,0.9148025242
2025-08-04,EUR,EUR,1.0000000000
2025-08-04,EUR,GBP,1.0600222606
2025-08-04,EUR,USD,0.9126160088
2025-08-05,EUR,EUR,1.0000000000
2025-08-05,EUR,GBP,1.0590890410
2025-08-05,EUR,USD,0.9126104089
2025-08-06,EUR,EUR,1.0000000000
2025-08-06,EUR,GBP,1.0516797137
2025-08-06,EUR,USD,0.9158920084
2025-08-07,EUR,EUR,1.0000000000
2025-08-07,EUR,GBP,1.0584407320
2025-08-07,EUR,USD,0.9121890447
2025-08-08,EUR,EUR,1.0000000000
2025-08-08,EUR,GBP,1.0559764440
2025-08-08,EUR,USD,0.9166619123
2025-08-11,EUR,EUR,1.0000000000
2025-08-11,EUR,GBP,1.0476659454
2025-08-11,EUR,USD,0.9184498447
2025-08-12,EUR,EUR,1.0000000000
2025-08-12,EUR,GBP,1.0462698277
2025-08-12,EUR,USD,0.9204681542
2025-08-13,EUR,EUR,1.0000000000
2025-08-13,EUR,GBP,1.0535047718
2025-08-13,EUR,USD,0.9101005870
2025-08-14,EUR,EUR,1.0000000000
2025-08-14,EUR,GBP,1.0560755387
2025-08-14,EUR,USD,0.9131351004
2025-08-15,EUR,EUR,1.0000000000
2025-08-15,EUR,GBP,1.0576690862
2025-08-15,EUR,USD,0.9175387585
2025-08-18,EUR,EUR,1.0000000000
2025-08-18,EUR,GBP,1.0629681627
2025-08-18,EUR,USD,0.9115370777
2025-08-19,EUR,EUR,1.0000000000
2025-08-19,EUR,GBP,1.0644627660
2025-08-19,EUR,USD,0.9041421558
2025-08-20,EUR,EUR,1.0000000000
2025-08-20,EUR,GBP,1.0621301496
2025-08-20,EUR,USD,0.9038951475
2025-08-21,EUR,EUR,1.0000000000
2025-08-21,EUR,GBP,1.0485285355
2025-08-21,EUR,USD,0.9125213526
2025-08-22,EUR,EUR,1.0000000000
2025-08-22,EUR,GBP,1.0457318835
2025-08-22,EUR,USD,0.9165710249
2025-08-25,EUR,EUR,1.0000000000
2025-08-25,EUR,GBP,1.0530375479
2025-08-25,EUR,USD,0.9185769049
2025-08-26,EUR,EUR,1.0000000000
2025-08-26,EUR,GBP,1.0498232661
2025-08-26,EUR,USD,0.9205600855
2025-08-27,EUR,EUR,1.0000000000
2025-08-27,EUR,GBP,1.0503968326
2025-08-27,EUR,USD,0.9212879540
2025-08-28,EUR,EUR,1.0000000000
2025-08-28,EUR,GBP,1.0544119643
2025-08-28,EUR,USD,0.9148731685
2025-08-29,EUR,EUR,1.0000000000
2025-08-29,EUR,GBP,1.0598508443
2025-08-29,EUR,USD,0.9101835401
2025-09-01,EUR,EUR,1.0000000000
2025-09-01,EUR,GBP,1.0651452092
2025-09-01,EUR,USD,0.9070984316
2025-09-02,EUR,EUR,1.0000000000
2025-09-02,EUR,GBP,1.0702476391
2025-09-02,EUR,USD,0.9075693026
2025-09-03,EUR,EUR,1.0000000000
2025-09-03,EUR,GBP,1.0647443568
2025-09-03,EUR,USD,0.9121891829
2025-09-04,EUR,EUR,1.0000000000
2025-09-04,EUR,GBP,1.0626836741
2025-09-04,EUR,USD,0.9110819352
2025-09-05,EUR,EUR,1.0000000000
2025-09-05,EUR,GBP,1.0563431587
2025-09-05,EUR,USD,0.9155521432
2025-09-08,EUR,EUR,1.0000000000
2025-09-08,EUR,GBP,1.0549149960
2025-09-08,EUR,USD,0.9185325905
2025-09-09,EUR,EUR,1.0000000000
2025-09-09,EUR,GBP,1.0517741825
2025-09-09,EUR,USD,0.9252793858
2025-09-10,EUR,EUR,1.0000000000
2025-09-10,EUR,GBP,1.0554683302
2025-09-10,EUR,USD,0.9131853755
2025-09-11,EUR,EUR,1.0000000000
2025-09-11,EUR,GBP,1.0524933811
2025-09-11,EUR,USD,0.9212755527
2025-09-12,EUR,EUR,1.0000000000
2025-09-12,EUR,GBP,1.0466185188
2025-09-12,EUR,USD,0.9182118461
2025-09-15,EUR,EUR,1.0000000000
2025-09-15,EUR,GBP,1.0491293690
2025-09-15,EUR,USD,0.9109087575
2025-09-16,EUR,EUR,1.0000000000
2025-09-16,EUR,GBP,1.0380920679
2025-09-16,EUR,USD,0.9179344575
2025-09-17,EUR,EUR,1.0000000000
2025-09-17,EUR,GBP,1.0315431224
2025-09-17,EUR,USD,0.9283590448
2025-09-18,EUR,EUR,1.0000000000
2025-09-18,EUR,GBP,1.0388267720
2025-09-18,EUR,USD,0.9270931145
2025-09-19,EUR,EUR,1.0000000000
2025-09-19,EUR,GBP,1.0452609298
2025-09-19,EUR,USD,0.9281685532
2025-09-22,EUR,EUR,1.0000000000
2025-09-22,EUR,GBP,1.0484577496
2025-09-22,EUR,USD,0.9280458894
2025-09-23,EUR,EUR,1.0000000000
2025-09-23,EUR,GBP,1.0470198636
2025-09-23,EUR,USD,0.9292374494
2025-09-24,EUR,EUR,1.0000000000
2025-09-24,EUR,GBP,1.0426035250
2025-09-24,EUR,USD,0.9335156697
2025-09-25,EUR,EUR,1.0000000000
2025-09-25,EUR,GBP,1.0501166457
2025-09-25,EUR,USD,0.9359015933
2025-09-26,EUR,EUR,1.0000000000
2025-09-26,EUR,GBP,1.0613783273
2025-09-26,EUR,USD,0.9272905070
2025-09-29,EUR,EUR,1.0000000000
2025-09-29,EUR,GBP,1.0658080914
2025-09-29,EUR,USD,0.9225793108
2025-09-30,EUR,EUR,1.0000000000
2025-09-30,EUR,GBP,1.0581251455
2025-09-30,EUR,USD,0.9328049590
2025-10-01,EUR,EUR,1.0000000000
2025-10-01,EUR,GBP,1.0646710871
2025-10-01,EUR,USD,0.9310486550
2025-10-02,EUR,EUR,1.0000000000
2025-10-02,EUR,GBP,1.0572727871
2025-10-02,EUR,USD,0.9361345163
2025-10-03,EUR,EUR,1.0000000000
2025-10-03,EUR,GBP,1.0504774813
2025-10-03,EUR,USD,0.9419714204
2025-10-06,EUR,EUR,1.0000000000
2025-10-06,EUR,GBP,1.0521594251
2025-10-06,EUR,USD,0.9353400450
2025-10-07,EUR,EUR,1.0000000000
2025-10-07,EUR,GBP,1.0481400686
2025-10-07,EUR,USD,0.9403454091
2025-10-08,EUR,EUR,1.0000000000
2025-10-08,EUR,GBP,1.0472407208
2025-10-08,EUR,USD,0.9426668061
2025-10-09,EUR,EUR,1.0000000000
2025-10-09,EUR,GBP,1.0431752399
2025-10-09,EUR,USD,0.9442217675
2025-10-10,EUR,EUR,1.0000000000
2025-10-10,EUR,GBP,1.0483858603
2025-10-10,EUR,USD,0.9365916682
2025-10-13,EUR,EUR,1.0000000000
2025-10-13,EUR,GBP,1.0517285021
2025-10-13,EUR,USD,0.9337763916
2025-10-14,EUR,EUR,1.0000000000
2025-10-14,EUR,GBP,1.0523773927
2025-10-14,EUR,USD,0.9326887956
2025-10-15,EUR,EUR,1.0000000000
2025-10-15,EUR,GBP,1.0493803555
2025-10-15,EUR,USD,0.9414019228
2025-10-16,EUR,EUR,1.0000000000
2025-10-16,EUR,GBP,1.0442977562
2025-10-16,EUR,USD,0.9407748551
2025-10-17,EUR,EUR,1.0000000000
2025-10-17,EUR,GBP,1.0462191895
2025-10-17,EUR,USD,0.9404338212
2025-10-20,EUR,EUR,1.0000000000
2025-10-20,EUR,GBP,1.0458758001
2025-10-20,EUR,USD,0.9490770762
2025-10-21,EUR,EUR,1.0000000000
2025-10-21,EUR,GBP,1.0514759844
2025-10-21,EUR,USD,0.9458530616
2025-10-22,EUR,EUR,1.0000000000
2025-10-22,EUR,GBP,1.0526330538
2025-10-22,EUR,USD,0.9469830285
2025-10-23,EUR,EUR,1.0000000000
2025-10-23,EUR,GBP,1.0522689058
2025-10-23,EUR,USD,0.9467939507
2025-10-24,EUR,EUR,1.0000000000
2025-10-24,EUR,GBP,1.0483156564
2025-10-24,EUR,USD,0.9472299927
2025-10-27,EUR,EUR,1.0000000000
2025-10-27,EUR,GBP,1.0472745973
2025-10-27,EUR,USD,0.9502497603
2025-10-28,EUR,EUR,1.0000000000
2025-10-28,EUR,GBP,1.0476111939
2025-10-28,EUR,USD,0.9464027497
2025-10-29,EUR,EUR,1.0000000000
2025-10-29,EUR,GBP,1.0450123262
2025-10-29,EUR,USD,0.9468574024
2025-10-30,EUR,EUR,1.0000000000
2025-10-30,EUR,GBP,1.0366153436
2025-10-30,EUR,USD,0.9562939299
2025-10-31,EUR,EUR,1.0000000000
2025-10-31,EUR,GBP,1.0379452812
2025-10-31,EUR,USD,0.9561218952
2025-11-03,EUR,EUR,1.0000000000
2025-11-03,EUR,GBP,1.0415660924
2025-11-03,EUR,USD,0.9501466056
2025-11-04,EUR,EUR,1.0000000000
2025-11-04,EUR,GBP,1.0420044733
2025-11-04,EUR,USD,0.9558436876
2025-11-05,EUR,EUR,1.0000000000
2025-11-05,EUR,GBP,1.0469370386
2025-11-05,EUR,USD,0.9496321191
2025-11-06,EUR,EUR,1.0000000000
2025-11-06,EUR,GBP,1.0446972384
2025-11-06,EUR,USD,0.9476266677
2025-11-07,EUR,EUR,1.0000000000
2025-11-07,EUR,GBP,1.0411331975
2025-11-07,EUR,USD,0.9513456399
2025-11-10,EUR,EUR,1.0000000000
2025-11-10,EUR,GBP,1.0452919058
2025-11-10,EUR,USD,0.9462422519
2025-11-11,EUR,EUR,1.0000000000
2025-11-11,EUR,GBP,1.0463505033
2025-11-11,EUR,USD,0.9401499937
2025-11-12,EUR,EUR,1.0000000000
2025-11-12,EUR,GBP,1.0441138975
2025-11-12,EUR,USD,0.9476223335
2025-11-13,EUR,EUR,1.0000000000
2025-11-13,EUR,GBP,1.0389111937
2025-11-13,EUR,USD,0.9578988809
2025-11-14,EUR,EUR,1.0000000000
2025-11-14,EUR,GBP,1.0484013516
2025-11-14,EUR,USD,0.9511337692
2025-11-17,EUR,EUR,1.0000000000
2025-11-17,EUR,GBP,1.0475538730
2025-11-17,EUR,USD,0.9531814969
2025-11-18,EUR,EUR,1.0000000000
2025-11-18,EUR,GBP,1.0440295560
2025-11-18,EUR,USD,0.9510020254
2025-11-19,EUR,EUR,1.0000000000
2025-11-19,EUR,GBP,1.0380391566
2025-11-19,EUR,USD,0.9553586822
2025-11-20,EUR,EUR,1.0000000000
2025-11-20,EUR,GBP,1.0399890737
2025-11-20,EUR,USD,0.9581293286
2025-11-21,EUR,EUR,1.0000000000
2025-11-21,EUR,GBP,1.0394274521
2025-11-21,EUR,USD,0.9552146571
2025-11-24,EUR,EUR,1.0000000000
2025-11-24,EUR,GBP,1.0426138695
2025-11-24,EUR,USD,0.9547906824
2025-11-25,EUR,EUR,1.0000000000
2025-11-25,EUR,GBP,1.0328000724
2025-11-25,EUR,USD,0.9644098719
2025-11-26,EUR,EUR,1.0000000000
2025-11-26,EUR,GBP,1.0391284692
2025-11-26,EUR,USD,0.9599471446
2025-11-27,EUR,EUR,1.0000000000
2025-11-27,EUR,GBP,1.0416085924
2025-11-27,EUR,USD,0.9575968019
2025-11-28,EUR,EUR,1.0000000000
2025-11-28,EUR,GBP,1.0424766798
2025-11-28,EUR,USD,0.9593332926
2025-12-01,EUR,EUR,1.0000000000
2025-12-01,EUR,GBP,1.0434697590
2025-12-01,EUR,USD,0.9579906871
2025-12-02,EUR,EUR,1.0000000000
2025-12-02,EUR,GBP,1.0493444625
2025-12-02,EUR,USD,0.9547502612
2025-12-03,EUR,EUR,1.0000000000
2025-12-03,EUR,GBP,1.0487046484
2025-12-03,EUR,USD,0.9576403750
2025-12-04,EUR,EUR,1.0000000000
2025-12-04,EUR,GBP,1.0601067239
2025-12-04,EUR,USD,0.9428732401
2025-12-05,EUR,EUR,1.0000000000
2025-12-05,EUR,GBP,1.0564552112
2025-12-05,EUR,USD,0.9438073481
2025-12-08,EUR,EUR,1.0000000000
2025-12-08,EUR,GBP,1.0556384056
2025-12-08,EUR,USD,0.9497086983
2025-12-09,EUR,EUR,1.0000000000
2025-12-09,EUR,GBP,1.0574542261
2025-12-09,EUR,USD,0.9491885668
2025-12-10,EUR,EUR,1.0000000000
2025-12-10,EUR,GBP,1.0502164014
2025-12-10,EUR,USD,0.9514765428
2025-12-11,EUR,EUR,1.0000000000
2025-12-11,EUR,GBP,1.0501195440
2025-12-11,EUR,USD,0.9544615249
2025-12-12,EUR,EUR,1.0000000000
2025-12-12,EUR,GBP,1.0523459907
